Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	partition_rate[1]	partition_rate[2]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	root_freqs[1]	root_freqs[2]	rtfq1	tree_length
7524	-281.2964	-365.9858	84.6894	0.070053	0.0501269	0.00154073	0.12074	0.000110257	0.00317109	0.0117184	0.0758676	0.0153118	0.00823685	0.0176437	0.026656	0.060864	0.0398867	0.0139419	0.0371914	0.0446251	0.0124187	0.0163315	0.00335068	0.00702986	0.0310048	0.0165793	0.0313908	0.00253415	0.00101031	0.00601975	0.0138514	0.009491	0.0298586	0.0344482	0.0464987	0.0184298	0.0024899	0.00627574	0.00261923	0.0267512	0.0222483	0.194395	0.0218936	0.0627378	0.00951707	0.0113408	0.0164038	0.0567103	0.00501744	0.0172026	0.071295	0.0380658	0.0190098	0.0222768	0.00706057	0.00439003	0.00112289	0.0709533	0.136864	0.00290373	0.197806	1.54695	0.190629	0.445602	0.777102	1.28683	2.24416	5.24578	1.198432	0.08718317	0.0410272	0.0293573	0.000902341	0.0707124	6.45731e-05	0.00185718	0.006863	0.0444326	0.00896749	0.00482399	0.0103332	0.0156113	0.0356456	0.02336	0.00816521	0.0217815	0.0261351	0.00727311	0.00956471	0.00196236	0.00411711	0.0181582	0.0097098	0.0183843	0.00148415	0.000591696	0.00352553	0.0081122	0.0055585	0.017487	0.0201749	0.0272324	0.0107936	0.00145823	0.00367545	0.00153398	0.0156671	0.01303	0.113849	0.0128222	0.036743	0.00557376	0.00664182	0.00960703	0.0332129	0.00293851	0.0100749	0.0417546	0.0222936	0.0111332	0.0130466	0.00413509	0.00257106	0.000657632	0.0415545	0.0801555	0.0017006	0.414876	0.585124	0.4148764	1.707477
7560	-286.3753	-371.7186	85.34329	0.0282788	0.0107054	0.0218845	0.0240641	0.00958434	0.00108181	0.0139818	0.0454311	0.00919885	0.000994634	0.0102054	0.00481176	0.0118425	0.0123425	0.00507258	0.00667866	0.019069	0.00411666	0.0202391	0.0215523	0.00398187	0.00904847	0.0211291	0.0179084	0.00408433	0.00273644	0.00587805	0.0113471	0.00166329	0.0308955	0.0155373	0.00388857	0.0059535	0.035017	0.0322735	0.064237	0.0522967	0.00123959	0.00286458	0.00702955	0.00581063	0.0057841	0.018296	0.00556153	0.0127132	0.0557217	0.0154341	0.00587241	0.0323505	0.00431349	0.017828	0.0102354	0.00552169	0.0142061	0.00997947	0.00345881	0.0197009	0.140277	1.58617	0.0970785	0.32064	0.701272	1.42598	3.11877	10.3009	1.686367	0.06029827	0.0331548	0.0125513	0.0256579	0.0282133	0.0112369	0.00126834	0.0163926	0.0532645	0.010785	0.00116613	0.011965	0.00564142	0.0138844	0.0144706	0.00594721	0.00783022	0.022357	0.00482647	0.0237288	0.0252685	0.00466844	0.0106086	0.0247722	0.0209962	0.00478857	0.00320827	0.00689157	0.0133037	0.00195008	0.0362226	0.0182163	0.00455906	0.00698003	0.0410548	0.0378383	0.0753131	0.0613139	0.00145332	0.0033585	0.00824161	0.00681252	0.00678142	0.0214507	0.00652047	0.0149053	0.0653294	0.0180953	0.00688496	0.0379284	0.00505724	0.020902	0.0120002	0.00647376	0.0166555	0.0117002	0.00405519	0.0230978	0.190324	0.809676	0.1903244	0.8529338
7596	-298.3599	-383.0897	84.72981	0.0116402	0.0725854	0.0450828	0.0867879	0.000183994	0.0169712	0.0210878	0.0636342	0.0735134	0.0108753	0.0204381	0.0404323	0.0277052	0.0143742	0.00663242	0.0475156	0.0675879	0.00965218	0.0715663	0.00447427	0.0187761	0.0634562	0.0349329	0.0113738	0.00824188	0.00666883	0.0190443	0.0557676	0.00521033	0.0394818	0.0216094	0.0109466	0.0105283	0.00777498	0.0469338	0.021601	0.00322001	0.0407742	0.00390492	0.0596405	0.00914221	0.157805	0.00983685	0.0166763	0.000977937	0.0351389	0.00156203	0.00636683	0.0990738	0.0353501	0.031135	0.0647204	0.0638498	0.0638148	0.0284511	0.0230551	0.0171141	0.249601	1.51164	0.321354	0.57485	0.841367	1.18854	1.73958	3.11183	0.8208361	0.1125817	0.0062357	0.0388844	0.0241511	0.0464927	9.85664e-05	0.00909154	0.0112969	0.0340892	0.0393815	0.00582593	0.0109488	0.0216598	0.0148418	0.00770031	0.00355302	0.0254543	0.0362072	0.00517073	0.0383384	0.00239689	0.0100585	0.0339938	0.0187137	0.00609303	0.00441522	0.00357253	0.0102021	0.029875	0.0027912	0.0211506	0.0115763	0.00586417	0.00564008	0.0041651	0.0251427	0.0115718	0.00172498	0.021843	0.00209189	0.0319498	0.00489753	0.0845368	0.00526965	0.00893359	0.000523886	0.0188241	0.000836786	0.00341075	0.0530744	0.0189372	0.0166792	0.0346711	0.0342047	0.0341859	0.0152414	0.0123507	0.00916809	0.13858	0.86142	0.1385797	1.866698
7632	-284.8059	-369.4528	84.64696	0.00650272	0.0592725	0.00829621	0.0379005	0.00938673	0.055157	0.0967382	0.185875	0.0179978	0.0073622	0.0482461	0.00183462	0.0199818	0.0121262	0.0109917	0.00820587	0.0603903	0.00559534	0.0288375	0.000641222	0.0405929	0.0247548	0.0118559	0.0121659	0.0132221	0.000516799	0.0539045	0.0516308	0.00159309	0.00662208	0.00531276	0.0168641	0.0308807	0.0196353	0.0127317	0.0321739	0.00315342	0.0153668	0.0284429	0.00579958	0.00402637	0.117366	0.00115053	0.0256943	0.0175977	0.0257072	0.0113308	0.0513237	0.0800722	0.087601	0.0107532	0.0200554	0.0377221	0.128032	0.0101086	0.0948473	0.0388517	0.241676	1.51704	0.260666	0.519066	0.814995	1.227	1.92654	3.83633	0.9721778	0.1086189	0.00355184	0.0323752	0.00453146	0.0207016	0.00512712	0.0301273	0.0528393	0.101527	0.00983058	0.0040213	0.0263525	0.00100209	0.0109143	0.00662343	0.00600376	0.00448212	0.0329857	0.00305623	0.0157513	0.000350241	0.0221722	0.0135213	0.00647582	0.00664513	0.00722201	0.00028228	0.0294431	0.0282012	0.000870161	0.00361704	0.00290188	0.00921133	0.0168673	0.010725	0.00695419	0.0175737	0.00172243	0.0083935	0.0155358	0.00316778	0.00219924	0.0641064	0.000628429	0.0140345	0.00961201	0.0140415	0.00618897	0.0280335	0.0437361	0.0478485	0.0058735	0.0109545	0.0206042	0.0699324	0.00552141	0.0518065	0.0212211	0.177417	0.822583	0.1774167	1.830801
7668	-279.0917	-364.2978	85.20617	0.0226248	0.00938872	0.00149927	0.023258	0.00119523	0.00913969	0.0114989	0.0112649	0.0110772	0.00134135	0.00573992	0.00473203	0.0124907	0.00622186	0.00452296	0.000905638	0.00892887	0.00479134	0.00872351	0.00112659	0.00087688	0.00554348	0.0051569	0.00185899	0.000376016	0.000968657	0.00100156	0.00824816	0.0102477	0.00656761	0.00368692	0.0294272	0.00435818	0.00309835	0.00829087	0.0026994	0.000584795	0.00226585	0.016895	0.000963583	0.00315245	0.00780404	0.00107255	0.00500245	0.00030332	0.00340256	0.0040496	0.0444623	0.0135506	0.00741783	0.00444373	0.00311766	0.00411332	0.00136073	0.00549093	0.00208198	0.00278819	0.133888	1.59053	0.064713	0.263098	0.659306	1.51675	3.80087	15.4528	1.979613	0.05739412	0.0584317	0.0242476	0.00387206	0.0600669	0.00308683	0.0236045	0.0296974	0.0290932	0.0286083	0.0034642	0.0148241	0.0122211	0.0322588	0.0160688	0.0116811	0.00233893	0.02306	0.0123743	0.0225296	0.00290957	0.00226466	0.0143168	0.0133184	0.00480109	0.000971112	0.00250169	0.00258666	0.021302	0.026466	0.0169617	0.00952197	0.0759997	0.0112556	0.0080019	0.0214123	0.00697156	0.00151031	0.00585185	0.0436335	0.00248858	0.00814162	0.020155	0.00277	0.0129195	0.000783365	0.00878755	0.0104586	0.11483	0.0349962	0.0191575	0.0114765	0.00805178	0.0106232	0.00351426	0.014181	0.005377	0.00720087	0.189836	0.810164	0.1898359	0.3872018
7704	-282.4	-367.276	84.876	0.0149772	0.0161934	0.0427487	0.0456951	0.000373403	0.00912781	0.0301618	0.0449772	0.0114688	0.0196103	0.04893	0.000384516	0.0337916	0.0264575	0.00319937	0.0205418	0.0421527	0.00464141	0.0435832	0.00148996	0.0530405	0.0204708	0.00451785	0.00109482	0.0191332	0.0117545	0.00626462	0.0136309	0.0145286	0.0227782	0.0182403	0.00610924	0.00886455	0.00258857	0.0425607	0.0321054	7.73171e-05	0.00428734	0.00986935	0.0261191	0.000648436	0.0478262	0.00360238	0.030961	0.0125136	0.0373369	0.010773	0.0358575	0.0101708	0.0192289	0.0155253	0.0651783	0.081429	0.198282	0.0110639	0.0393056	0.0429339	0.173202	1.56373	0.138711	0.381597	0.740404	1.35061	2.62056	7.20924	1.428324	0.07551964	0.0103923	0.0112362	0.0296623	0.0317067	0.000259096	0.00633357	0.0209286	0.0312086	0.00795793	0.0136071	0.0339514	0.000266806	0.0234472	0.0183582	0.00221997	0.0142535	0.0292488	0.00322057	0.0302413	0.00103385	0.0368036	0.0142042	0.00313483	0.000759672	0.0132761	0.00815615	0.00434687	0.00945815	0.010081	0.0158052	0.0126565	0.00423906	0.0061509	0.00179615	0.0295319	0.0222772	5.36485e-05	0.00297489	0.00684811	0.0181235	0.000449935	0.0331855	0.00249961	0.0214831	0.00868289	0.0259072	0.0074751	0.0248807	0.00705726	0.0133425	0.0107726	0.0452257	0.0565017	0.137583	0.00767698	0.0272732	0.0297909	0.266082	0.733918	0.2660821	1.441179
7740	-278.5042	-363.7665	85.26227	0.023531	0.0148358	0.0192878	0.0295417	0.000649489	0.000136397	0.00214643	0.0489518	0.00567544	0.00381657	0.0157958	0.0010347	0.00956423	0.0117354	0.00361537	0.00932358	0.00929713	0.00475985	0.0216851	0.000588951	0.0057626	0.00815163	0.0544839	0.00674716	0.000835423	0.00407487	0.00363129	0.00475287	0.00597387	0.00883087	0.0226583	0.0150739	0.00057937	0.00350977	0.0121383	0.00357452	0.000150329	0.00253611	0.00518546	0.0088382	0.00235048	0.0581278	0.0161918	0.0113057	0.00139557	0.0189051	0.0072138	0.011755	0.00419136	0.0174011	0.00243558	0.0158312	0.0240109	0.0353236	0.00532413	0.0114504	0.00851895	0.127721	1.59474	0.0700244	0.273417	0.667267	1.49865	3.65742	14.2807	1.922576	0.05460611	0.0353747	0.022303	0.0289957	0.0444106	0.00097639	0.000205048	0.00322678	0.0735903	0.00853201	0.00573753	0.0237462	0.00155549	0.0143781	0.0176421	0.00543507	0.0140163	0.0139766	0.00715559	0.0325997	0.000885382	0.00866304	0.0122545	0.0819068	0.0101431	0.00125591	0.00612583	0.00545899	0.00714509	0.00898065	0.0132756	0.0340627	0.0226609	0.00087098	0.00527632	0.0182478	0.00537365	0.000225993	0.00381259	0.00779541	0.0132867	0.00353352	0.0873848	0.0243414	0.0169961	0.00209799	0.0284205	0.0108447	0.0176716	0.00630097	0.0261594	0.00366146	0.0237994	0.0360962	0.0531027	0.00800388	0.0172136	0.0128067	0.544187	0.455813	0.544187	0.6651937
7776	-281.851	-367.0519	85.20091	0.0185002	0.0649017	0.00615668	0.0636944	0.00909371	0.00939349	0.0635931	0.0782275	0.00481469	0.0192196	0.0186052	0.00812854	0.0155975	0.0378485	0.0249864	0.0192019	0.0109388	0.0125167	0.0314012	0.0180573	0.0126753	0.0114588	0.0497924	0.000371386	0.00548031	0.00571183	0.00146097	0.0159019	0.00514391	0.00859042	0.000559715	0.00516209	0.00178806	0.0106294	0.00566485	0.0260811	0.00887686	0.0114759	0.000580005	0.020117	0.00866229	0.114744	0.0120441	0.0119727	0.00918892	0.0779887	0.0164121	0.0166445	0.0133993	0.0501519	0.0034625	0.017361	0.0609017	0.0179101	0.0135701	0.0149577	0.0143808	0.126201	1.59577	0.127579	0.366341	0.731039	1.36792	2.7297	7.8383	1.488815	0.05392113	0.0152121	0.0533664	0.00506243	0.0523737	0.00747745	0.00772394	0.0522904	0.0643238	0.00395895	0.0158036	0.0152984	0.00668382	0.0128253	0.0311215	0.0205454	0.0157891	0.00899458	0.010292	0.0258201	0.0148479	0.0104224	0.00942217	0.0409426	0.000305378	0.00450627	0.00469664	0.0012013	0.0130756	0.00422966	0.00706361	0.000460234	0.00424461	0.00147026	0.00874017	0.00465801	0.0214456	0.00729914	0.00943623	0.000476918	0.0165415	0.00712271	0.0943504	0.00990344	0.00984474	0.00755573	0.0641274	0.0134951	0.0136862	0.0110178	0.0412382	0.00284709	0.0142754	0.0500774	0.0147269	0.0111582	0.0122992	0.0118248	0.472279	0.527721	0.4722794	1.216152
7812	-289.0332	-374.014	84.98082	0.0790346	0.047194	0.00636694	0.079855	0.0182391	0.0774789	0.0182901	0.0355918	0.031113	0.00803072	0.0308136	0.0359109	0.0598475	0.0144819	0.0142382	0.00421748	0.0335844	0.00159953	0.0368127	0.035245	0.04694	0.0251213	0.0127003	0.00181331	0.00560128	0.014242	0.0409265	0.00432122	0.0150802	0.00289036	0.00093909	0.0236128	0.00563308	0.0193804	0.0736534	0.000881723	0.0225989	0.0189977	0.0164789	0.0450271	0.0196629	0.0454579	0.0609819	0.0598013	0.00353905	0.127786	0.0223899	0.018272	0.0449047	0.0100083	0.00135853	0.0142775	0.0842152	0.00285635	0.0210573	0.0254023	0.0187447	0.0652698	1.63732	0.170572	0.422085	0.764067	1.30879	2.36919	5.86261	1.278816	0.02717995	0.0480307	0.0286806	0.00386931	0.0485293	0.0110842	0.0470853	0.0111152	0.0216298	0.0189079	0.00488041	0.018726	0.0218237	0.0363704	0.0088009	0.0086528	0.00256304	0.0204098	0.000972062	0.0223717	0.021419	0.0285263	0.0152666	0.0077182	0.00110198	0.003404	0.0086551	0.0248718	0.00262608	0.00916452	0.00175652	0.000570702	0.0143499	0.00342333	0.0117778	0.0447605	0.000535839	0.0137337	0.0115452	0.0100145	0.0273638	0.0119495	0.0276256	0.0370598	0.0363423	0.00215074	0.0776576	0.0136067	0.0111042	0.0272894	0.00608223	0.000825601	0.00867669	0.0511791	0.00173586	0.0127969	0.0154374	0.0113915	0.404373	0.595627	0.4043726	1.6455
7848	-283.3251	-368.1815	84.85643	0.0187138	0.00946	0.00281814	0.0222008	0.00281081	0.00206598	0.000512275	0.0168279	0.00978241	0.00046677	0.0103455	0.00085291	0.0103356	0.00523921	0.00363538	0.00279141	0.00366539	0.000624738	0.0166383	0.00316992	0.000240911	0.00568457	0.00410992	0.00238541	0.00100949	0.00182066	0.000439572	0.00332232	0.00147502	0.000143833	0.00343122	0.000515002	0.00763413	0.00440081	0.002055	0.00117903	0.00127271	0.00320528	0.00121327	0.00168958	0.00251941	0.0441677	0.00336611	0.00109892	0.00872413	0.00350344	0.00105716	0.00492074	0.00326227	0.00340436	0.00191546	0.0157839	0.0241602	0.0224004	0.00195765	0.0404863	0.00616142	0.114442	1.60379	0.0378107	0.202441	0.607544	1.64597	4.9397	26.4475	2.368169	0.04865288	0.0493671	0.0249555	0.00743426	0.0585659	0.00741493	0.00545005	0.00135138	0.0443921	0.025806	0.00123134	0.0272915	0.00224998	0.0272653	0.0138211	0.00959014	0.00736374	0.00966932	0.00164806	0.0438919	0.00836227	0.000635524	0.0149959	0.010842	0.00629272	0.00266305	0.0048029	0.00115959	0.00876428	0.0038911	0.000379432	0.00905157	0.00135858	0.0201389	0.0116093	0.0054211	0.00311029	0.00335741	0.00845554	0.0032006	0.00445713	0.00664622	0.116514	0.00887981	0.00289895	0.0230143	0.00924207	0.00278879	0.0129809	0.00860588	0.00898071	0.00505299	0.0416381	0.0637347	0.0590923	0.00516429	0.106803	0.0162538	0.24833	0.75167	0.24833	0.3790745
7884	-291.4089	-376.6909	85.28199	0.0149203	0.00433681	0.00972156	0.0398214	0.00224226	0.00226622	0.00700209	0.012775	0.03968	0.00943717	0.0132034	0.00182943	0.00937436	0.00539635	0.0101328	0.00546377	0.020041	0.000806022	0.0286745	0.00554629	0.00804826	0.00193472	0.000291638	0.0274741	0.00262011	0.000379624	0.0121519	0.023662	0.00990249	0.00152149	0.014676	0.000575461	0.0164554	0.0405047	0.0149597	0.00336043	0.0161002	0.0301286	0.0129707	0.0101575	0.0027666	0.0488445	0.00825867	0.020649	0.0394	0.0164366	0.0136383	0.0690465	0.0144288	0.0134112	0.0153401	0.0983764	0.0237244	0.0599664	0.00598907	0.0952175	0.0441698	0.0914416	1.61947	0.103817	0.331308	0.70847	1.41149	3.01834	9.63231	1.63784	0.03849806	0.0138124	0.00401479	0.00899969	0.0368645	0.00207576	0.00209794	0.00648216	0.0118264	0.0367336	0.00873642	0.012223	0.00169359	0.00867828	0.00499565	0.00938038	0.00505806	0.0185529	0.000746172	0.0265453	0.00513446	0.00745064	0.00179106	0.000269983	0.025434	0.00242555	0.000351435	0.0112496	0.021905	0.0091672	0.00140851	0.0135863	0.00053273	0.0152335	0.0374971	0.0138489	0.00311091	0.0149047	0.0278914	0.0120076	0.00940329	0.00256117	0.0452176	0.00764543	0.0191158	0.0364744	0.0152161	0.0126256	0.0639196	0.0133574	0.0124154	0.0142011	0.0910716	0.0219628	0.0555136	0.00554436	0.0881473	0.04089	0.571762	0.428238	0.5717623	1.08021
7920	-284.963	-370.4178	85.45485	0.0363743	0.0375937	0.00131584	0.0153344	0.00257987	0.00863423	0.00854436	0.0670307	0.0130251	0.00422803	0.0409679	0.00898947	0.00843386	0.0200524	0.0072535	0.0180974	0.0119293	5.04272e-06	0.00607564	0.0148859	0.00809521	0.00765137	0.0211747	0.00197219	0.00212428	0.0103866	0.0037437	0.00930066	0.0125606	0.00384146	0.00251035	0.000403407	0.0223531	0.0027623	0.0123461	0.00465632	0.0201851	0.0393408	0.00272873	0.00834641	0.00789208	0.0391851	0.0119427	0.0175447	0.00365569	0.00322381	0.0128867	0.00481656	0.012441	0.00889809	0.00633219	0.0615931	0.0213476	0.010723	0.00602551	0.0876529	0.0010756	0.163769	1.57016	0.120728	0.356611	0.724925	1.37945	2.80418	8.28312	1.528726	0.07111454	0.0430429	0.0444859	0.00155708	0.0181457	0.00305285	0.0102172	0.0101108	0.0793196	0.015413	0.00500317	0.0484786	0.0106375	0.00998006	0.0237286	0.00858331	0.0214153	0.0141164	5.96721e-06	0.0071895	0.017615	0.00957933	0.00905412	0.0250567	0.00233375	0.00251373	0.0122908	0.00443005	0.0110058	0.0148633	0.00454573	0.00297058	0.000477365	0.0264511	0.00326872	0.0146095	0.00550997	0.0238857	0.0465532	0.003229	0.00987659	0.00933896	0.046369	0.0141322	0.0207612	0.0043259	0.00381484	0.0152493	0.00569959	0.0147219	0.0105294	0.00749309	0.0728852	0.0252614	0.0126889	0.00713018	0.103723	0.00127279	0.0822595	0.917741	0.08225949	0.8450707
7956	-286.9953	-371.6112	84.61583	0.0168519	0.0129333	0.00231394	0.00736403	0.00379343	0.00148916	0.00379848	0.0126197	0.000855482	0.00047854	0.00654228	0.00308344	0.00334906	0.0038726	0.000156469	0.00258352	0.00290355	4.50156e-06	0.00702113	0.00406702	0.0019105	0.0019028	0.00186301	0.00014223	0.000460031	0.00276969	0.00177876	0.00206666	0.00101959	0.00181625	0.00186927	0.000742553	0.00218963	0.0021858	0.00196822	0.0063042	0.00685836	0.00388759	5.67932e-05	0.000855435	0.0104827	0.013598	0.00172548	0.00566901	0.000533345	0.00297274	0.0012275	0.00116687	0.0109122	0.00817666	0.00120994	0.0165321	0.00104066	0.012202	0.0032344	0.00573959	0.0011733	0.273105	1.49561	0.0561777	0.245561	0.645269	1.54974	4.07231	17.8007	2.081885	0.1245028	0.0713082	0.0547267	0.00979133	0.0311606	0.0160517	0.00630131	0.0160731	0.0533999	0.00361993	0.00202492	0.0276834	0.0130474	0.0141714	0.0163867	0.00066209	0.0109321	0.0122862	1.90482e-05	0.0297096	0.0172094	0.00808417	0.0080516	0.00788323	0.000601839	0.0019466	0.0117198	0.00752673	0.00874499	0.00431433	0.00768539	0.00790971	0.00314208	0.00926534	0.00924913	0.00832843	0.0266759	0.0290208	0.0164501	0.000240318	0.00361973	0.0443573	0.0575391	0.00730129	0.0239882	0.00225682	0.012579	0.00519412	0.00493754	0.0461744	0.0345992	0.00511979	0.0699546	0.0044035	0.0516321	0.0136862	0.0242868	0.00496475	0.119247	0.880753	0.119247	0.2363254
7992	-290.0076	-375.2538	85.24615	0.0264962	0.0088052	0.000183564	0.0167881	0.00311975	0.00215433	0.0132616	0.0199031	0.0116125	0.0070425	0.0134866	0.024125	0.00298185	0.00174291	0.00162487	0.00444609	0.0144628	0.000895402	0.0107008	0.00320373	0.00319816	0.0077225	0.00105744	0.000725291	0.00492132	0.0188604	0.00247003	0.00567038	0.00280486	0.00151045	0.0153279	0.0125941	0.00500054	0.00409677	0.00305264	0.00387706	0.0205634	0.00344188	0.0173714	0.0194824	0.0014292	0.0151292	0.0155823	0.00702801	0.000294794	0.0213358	0.00417757	0.00173487	0.0269758	0.00242306	0.023706	0.00710601	0.00477737	0.00424093	0.000986857	0.00469086	0.0119136	0.174861	1.5626	0.0744557	0.281723	0.673526	1.48472	3.54959	13.4308	1.878208	0.07629819	0.0536014	0.0178128	0.000371348	0.0339621	0.00631122	0.00435819	0.026828	0.0402638	0.0234919	0.0142469	0.0272833	0.0488047	0.00603224	0.00352589	0.0032871	0.00899439	0.0292581	0.00181139	0.0216476	0.00648111	0.00646984	0.0156225	0.0021392	0.00146725	0.00995578	0.0381543	0.00499684	0.0114711	0.0056742	0.00305562	0.0310082	0.0254778	0.010116	0.00828773	0.00617545	0.00784325	0.0415996	0.00696288	0.0351422	0.0394126	0.00289126	0.0306063	0.0315228	0.0142176	0.000596364	0.043162	0.00845118	0.00350962	0.0545718	0.00490183	0.0479571	0.0143754	0.00966456	0.00857936	0.0019964	0.00948956	0.0241011	0.656886	0.343114	0.6568863	0.4943182
8028	-287.9745	-373.3234	85.34891	0.00600902	0.0560999	0.0025562	0.0279007	0.0021848	0.0152143	0.0310457	0.040974	0.0330464	0.0012759	0.0185559	0.0111957	0.00782142	0.00682689	0.00869822	0.0182962	0.00483748	0.00129844	0.009102	0.00590421	0.0140439	0.00672025	0.0194579	0.0119948	0.00180349	0.00227905	0.00649543	0.0323843	0.00972172	0.00472401	0.00618186	0.000841163	0.00579046	0.00340507	0.0158171	0.000870784	0.00310118	0.00262446	0.000690536	0.0010847	0.0268711	0.0250132	0.041075	0.026721	0.000237222	0.0178617	0.00876734	0.021505	0.00563077	0.00719643	0.00214557	0.00167982	0.000537758	0.00205842	0.00123609	0.000432022	0.00194828	0.251078	1.51063	0.112885	0.345119	0.717554	1.39362	2.89755	8.85856	1.577291	0.1133235	0.0092476	0.0863351	0.00393388	0.0429379	0.0033623	0.0234142	0.0477779	0.063057	0.0508569	0.00196355	0.0285566	0.0172296	0.0120368	0.0105063	0.0133861	0.028157	0.00744466	0.00199824	0.0140075	0.0090863	0.0216129	0.0103422	0.0299449	0.0184595	0.00277548	0.00350736	0.00999617	0.049838	0.0149613	0.00727003	0.00951359	0.00129451	0.00891125	0.00524025	0.0243418	0.0013401	0.00477257	0.00403892	0.0010627	0.0016693	0.0413533	0.0384942	0.0632125	0.0411224	0.000365073	0.0274883	0.0134925	0.0330952	0.0086655	0.011075	0.00330193	0.00258517	0.000827584	0.00316781	0.00190228	0.000664861	0.00299832	0.222136	0.777864	0.2221356	0.6497924
8064	-286.2437	-370.5473	84.30365	0.0493563	0.0558167	0.0471037	0.0562863	0.0160675	0.00874619	0.115344	0.0372552	0.039997	0.0268576	0.0173001	0.0247537	0.0560974	0.0303771	0.0259716	0.044548	0.0262967	0.0121475	0.0453583	0.0281632	0.0254278	0.0144787	0.0550515	0.0191172	0.010824	0.0192506	0.0105592	0.0810773	0.0423362	0.00203636	0.0398537	0.0148384	0.0522037	0.0104666	0.0525929	0.00434912	0.0072335	0.0299711	0.0046325	0.0050468	0.131941	0.0873538	0.180272	0.13985	0.0179757	0.0502981	0.0035813	0.0475707	0.019222	0.0304031	0.0116195	0.00648346	0.0172167	0.0102052	0.000799371	0.0328227	0.0097972	0.223847	1.5292	0.248116	0.506724	0.808899	1.23625	1.97346	4.03038	1.007857	0.09980587	0.0239291	0.0270613	0.022837	0.027289	0.00778991	0.00424036	0.0559215	0.0180622	0.0193915	0.0130212	0.00838751	0.0120012	0.0271974	0.0147275	0.0125916	0.0215979	0.0127493	0.00588942	0.0219908	0.0136542	0.012328	0.00701961	0.0266903	0.00926848	0.00524774	0.00933314	0.00511937	0.0393083	0.0205256	0.000987278	0.0193221	0.007194	0.0253096	0.00507445	0.0254983	0.00210856	0.00350698	0.0145307	0.00224595	0.00244681	0.0639683	0.0423512	0.0874005	0.0678024	0.00871504	0.0243857	0.0017363	0.0230634	0.0093193	0.0147401	0.00563342	0.00314334	0.00834709	0.00494775	0.000387555	0.0159132	0.00474992	0.333676	0.666324	0.3336762	2.062603
